edge	cor
ENSDARG00000052115 (geneExprCor) ENSDARG00000054160	0.8461224341916281
ENSDARG00000052115 (geneExprCor) ENSDARG00000054827	0.8777868857797196
ENSDARG00000052115 (geneExprCor) ENSDARG00000054879	0.8202964673087296
ENSDARG00000052115 (geneExprCor) ENSDARG00000055290	0.8285952506116647
ENSDARG00000052115 (geneExprCor) ENSDARG00000055644	0.8948615381540389
ENSDARG00000052115 (geneExprCor) ENSDARG00000062788	0.8826122724029354
ENSDARG00000052115 (geneExprCor) ENSDARG00000068374	0.8438229415985927
ENSDARG00000052115 (geneExprCor) ENSDARG00000068951	0.8971134352857077
ENSDARG00000052115 (geneExprCor) ENSDARG00000069381	0.8372296267534423
ENSDARG00000052115 (geneExprCor) ENSDARG00000069566	0.9280211069193238
ENSDARG00000052115 (geneExprCor) ENSDARG00000070041	0.9323539085394308
ENSDARG00000052115 (geneExprCor) ENSDARG00000070331	0.9012327513054017
ENSDARG00000052115 (geneExprCor) ENSDARG00000070480	0.861674061028179
ENSDARG00000052115 (geneExprCor) ENSDARG00000071014	0.8746671660393494
ENSDARG00000052115 (geneExprCor) ENSDARG00000073970	0.8151797956859909
ENSDARG00000052115 (geneExprCor) ENSDARG00000074150	0.9568702999965454
ENSDARG00000052115 (geneExprCor) ENSDARG00000074378	0.8315883850038556
ENSDARG00000052115 (geneExprCor) ENSDARG00000074390	0.8654105872465387
ENSDARG00000052115 (geneExprCor) ENSDARG00000076196	0.8242514928022722
ENSDARG00000052115 (geneExprCor) ENSDARG00000076386	0.8795856897574333
ENSDARG00000052115 (geneExprCor) ENSDARG00000077982	0.8961584092028639
ENSDARG00000052115 (geneExprCor) ENSDARG00000078093	0.8886555679258455
ENSDARG00000052115 (geneExprCor) ENSDARG00000079227	0.939415622997803
ENSDARG00000052115 (geneExprCor) ENSDARG00000079332	0.898083080688487
ENSDARG00000052115 (geneExprCor) ENSDARG00000086881	0.802820969725986
ENSDARG00000052115 (geneExprCor) ENSDARG00000088234	0.9003979449253157
ENSDARG00000052115 (geneExprCor) ENSDARG00000088641	0.871588788703197
ENSDARG00000052115 (geneExprCor) ENSDARG00000091757	0.8813998338807358
ENSDARG00000052115 (geneExprCor) ENSDARG00000092778	0.8986502725511769
ENSDARG00000052115 (geneExprCor) ENSDARG00000093082	0.859076575724432
ENSDARG00000052115 (geneExprCor) ENSDARG00000093186	0.8689043190988128
ENSDARG00000052115 (geneExprCor) ENSDARG00000093347	0.9130052567535029
ENSDARG00000052115 (geneExprCor) ENSDARG00000093494	0.8816016677649877
ENSDARG00000052115 (geneExprCor) ENSDARG00000093750	0.8651118387356945
ENSDARG00000052115 (geneExprCor) ENSDARG00000093936	0.9306868383571978
ENSDARG00000052115 (geneExprCor) ENSDARG00000094345	0.8201187310769704
ENSDARG00000052115 (geneExprCor) ENSDARG00000094511	0.9069511896656546
ENSDARG00000052115 (geneExprCor) ENSDARG00000094678	0.887849061967377
ENSDARG00000052115 (geneExprCor) ENSDARG00000095409	0.8419826217111676
ENSDARG00000052115 (geneExprCor) ENSDARG00000095475	0.9419683837764431
ENSDARG00000052115 (geneExprCor) ENSDARG00000096874	0.9468398234445291
ENSDARG00000052115 (geneExprCor) ENSDARG00000097157	0.9548747700994743
ENSDARG00000052115 (geneExprCor) ENSDARG00000098256	0.9181763802910763
ENSDARG00000052115 (geneExprCor) ENSDARG00000098387	0.855594895836447
ENSDARG00000052115 (geneExprCor) ENSDARG00000098761	0.8552974681015677
ENSDARG00000052115 (geneExprCor) ENSDARG00000099195	0.8952785470020738
ENSDARG00000052115 (geneExprCor) ENSDARG00000099448	0.9315239274386788
ENSDARG00000052115 (geneExprCor) ENSDARG00000099717	0.8008380755725936
ENSDARG00000052115 (geneExprCor) ENSDARG00000099803	0.8828972050706835
ENSDARG00000052115 (geneExprCor) ENSDARG00000099923	0.8462388488405983
ENSDARG00000052115 (geneExprCor) ENSDARG00000100106	0.9725239275314989
ENSDARG00000052115 (geneExprCor) ENSDARG00000100185	0.8567176162635766
ENSDARG00000052115 (geneExprCor) ENSDARG00000101126	0.8363951420282691
ENSDARG00000052115 (geneExprCor) ENSDARG00000101637	0.8345774861110752
ENSDARG00000052115 (geneExprCor) ENSDARG00000102175	0.8023139745298462
ENSDARG00000052115 (geneExprCor) ENSDARG00000102798	0.8572407891630908
ENSDARG00000052115 (geneExprCor) ENSDARG00000103199	0.9690313090624724
ENSDARG00000052115 (geneExprCor) ENSDARG00000103485	0.877119843910566
ENSDARG00000052115 (geneExprCor) ENSDARG00000103720	0.9051095086536831
ENSDARG00000052115 (geneExprCor) ENSDARG00000103846	0.8265136329246597
ENSDARG00000052115 (geneExprCor) ENSDARG00000103979	0.8665932389413658
ENSDARG00000052115 (geneExprCor) ENSDARG00000104398	0.8483596561419109
ENSDARG00000052115 (geneExprCor) ENSDARG00000104773	0.8487279621117086
ENSDARG00000052115 (geneExprCor) ENSDARG00000105731	0.962883985821675
ENSDARG00000052115 (geneExprCor) ENSDARG00000109240	0.8451587430937697
ENSDARG00000052115 (geneExprCor) ENSDARG00000113076	0.9693529632277831
ENSDARG00000052115 (geneExprCor) ENSDARG00000117266	0.9173771811240212
ENSDARG00000052170 (geneExprCor) ENSDARG00000052779	0.9247391569343679
ENSDARG00000052170 (geneExprCor) ENSDARG00000053761	0.8417922206849002
ENSDARG00000052170 (geneExprCor) ENSDARG00000054879	0.8204888445235018
ENSDARG00000052170 (geneExprCor) ENSDARG00000055290	0.8676236010475917
ENSDARG00000052170 (geneExprCor) ENSDARG00000055644	0.9193019050181954
ENSDARG00000052170 (geneExprCor) ENSDARG00000062788	0.8063266119675967
ENSDARG00000052170 (geneExprCor) ENSDARG00000068374	0.8305222140032624
ENSDARG00000052170 (geneExprCor) ENSDARG00000068951	0.8425482379306368
ENSDARG00000052170 (geneExprCor) ENSDARG00000069381	0.8455170218968973
ENSDARG00000052170 (geneExprCor) ENSDARG00000069566	0.9324342917949215
ENSDARG00000052170 (geneExprCor) ENSDARG00000070041	0.8674488088115497
ENSDARG00000052170 (geneExprCor) ENSDARG00000070331	0.904823332304155
ENSDARG00000052170 (geneExprCor) ENSDARG00000070480	0.8649494878206948
ENSDARG00000052170 (geneExprCor) ENSDARG00000071014	0.8043246613785247
ENSDARG00000052170 (geneExprCor) ENSDARG00000074150	0.9440522530016576
ENSDARG00000052170 (geneExprCor) ENSDARG00000074378	0.8193452249604092
ENSDARG00000052170 (geneExprCor) ENSDARG00000074390	0.8329278136757894
ENSDARG00000052170 (geneExprCor) ENSDARG00000076386	0.8841728675716052
ENSDARG00000052170 (geneExprCor) ENSDARG00000077982	0.8860901105957948
ENSDARG00000052170 (geneExprCor) ENSDARG00000079227	0.8769545925367944
ENSDARG00000052170 (geneExprCor) ENSDARG00000079332	0.8298871338956264
ENSDARG00000052170 (geneExprCor) ENSDARG00000088234	0.850964948958839
ENSDARG00000052170 (geneExprCor) ENSDARG00000088641	0.8496227379044783
ENSDARG00000052170 (geneExprCor) ENSDARG00000091757	0.8564246382861833
ENSDARG00000052170 (geneExprCor) ENSDARG00000092778	0.8782824949678998
ENSDARG00000052170 (geneExprCor) ENSDARG00000093082	0.8126616143615072
ENSDARG00000052170 (geneExprCor) ENSDARG00000093186	0.8754008132266342
ENSDARG00000052170 (geneExprCor) ENSDARG00000093347	0.9115380610267798
ENSDARG00000052170 (geneExprCor) ENSDARG00000093494	0.8598645095697224
ENSDARG00000052170 (geneExprCor) ENSDARG00000093750	0.8478562544278488
ENSDARG00000052170 (geneExprCor) ENSDARG00000093936	0.8705283686992654
ENSDARG00000052170 (geneExprCor) ENSDARG00000094511	0.8211422588688215
ENSDARG00000052170 (geneExprCor) ENSDARG00000094678	0.816873337849334
ENSDARG00000052170 (geneExprCor) ENSDARG00000095409	0.8121780562022405
ENSDARG00000052170 (geneExprCor) ENSDARG00000095475	0.9422864355152626
ENSDARG00000052170 (geneExprCor) ENSDARG00000096874	0.9424481395087025
ENSDARG00000052170 (geneExprCor) ENSDARG00000097157	0.9224356203559992
ENSDARG00000052170 (geneExprCor) ENSDARG00000098256	0.8768015768683686
ENSDARG00000052170 (geneExprCor) ENSDARG00000098761	0.8010975015141096
ENSDARG00000052170 (geneExprCor) ENSDARG00000099195	0.8388909774978789
ENSDARG00000052170 (geneExprCor) ENSDARG00000099448	0.889900017107524
ENSDARG00000052170 (geneExprCor) ENSDARG00000099717	0.8141506346430888
ENSDARG00000052170 (geneExprCor) ENSDARG00000099803	0.8492280934022555
ENSDARG00000052170 (geneExprCor) ENSDARG00000100106	0.9575475984535384
ENSDARG00000052170 (geneExprCor) ENSDARG00000100185	0.8239449065933346
ENSDARG00000052170 (geneExprCor) ENSDARG00000101637	0.8141411893649597
ENSDARG00000052170 (geneExprCor) ENSDARG00000102175	0.8522774859154355
ENSDARG00000052170 (geneExprCor) ENSDARG00000103199	0.9204625346301109
ENSDARG00000052170 (geneExprCor) ENSDARG00000103485	0.8708062406057251
ENSDARG00000052170 (geneExprCor) ENSDARG00000103720	0.8986929183516346
ENSDARG00000052170 (geneExprCor) ENSDARG00000103846	0.8131764072626523
ENSDARG00000052170 (geneExprCor) ENSDARG00000103979	0.8293222214050532
ENSDARG00000052170 (geneExprCor) ENSDARG00000105731	0.9029167454827381
ENSDARG00000052170 (geneExprCor) ENSDARG00000109240	0.8358293959898976
ENSDARG00000052170 (geneExprCor) ENSDARG00000113076	0.9252133618809972
ENSDARG00000052170 (geneExprCor) ENSDARG00000117266	0.8675937374724877
ENSDARG00000052658 (geneExprCor) ENSDARG00000052859	0.894664144210382
ENSDARG00000052658 (geneExprCor) ENSDARG00000054848	0.8982842051600707
ENSDARG00000052658 (geneExprCor) ENSDARG00000060340	0.8342072407360828
ENSDARG00000052658 (geneExprCor) ENSDARG00000067567	0.9355898806432822
ENSDARG00000052658 (geneExprCor) ENSDARG00000067796	0.8007273157101573
ENSDARG00000052658 (geneExprCor) ENSDARG00000075048	0.8094610059486468
ENSDARG00000052658 (geneExprCor) ENSDARG00000078694	0.8941768750508795
ENSDARG00000052658 (geneExprCor) ENSDARG00000079009	0.8142819239243704
ENSDARG00000052658 (geneExprCor) ENSDARG00000079059	0.8362206955493575
ENSDARG00000052658 (geneExprCor) ENSDARG00000079939	0.8453679839382557
ENSDARG00000052658 (geneExprCor) ENSDARG00000087911	0.8408480343625758
ENSDARG00000052658 (geneExprCor) ENSDARG00000088377	0.8532968148988285
ENSDARG00000052658 (geneExprCor) ENSDARG00000090142	0.852853354676996
ENSDARG00000052658 (geneExprCor) ENSDARG00000090255	0.88674083655277125
ENSDARG00000052658 (geneExprCor) ENSDARG00000090833	0.8849945799861875
ENSDARG00000052658 (geneExprCor) ENSDARG00000094198	0.8076713239792427
ENSDARG00000052658 (geneExprCor) ENSDARG00000098258	0.8174348381850541
ENSDARG00000052658 (geneExprCor) ENSDARG00000099149	0.8340277724955822
ENSDARG00000052658 (geneExprCor) ENSDARG00000099742	0.9570488887343364
ENSDARG00000052658 (geneExprCor) ENSDARG00000101322	0.893424943803756
ENSDARG00000052658 (geneExprCor) ENSDARG00000101778	0.9202952279485014
ENSDARG00000052658 (geneExprCor) ENSDARG00000103435	0.8778313451555502
ENSDARG00000052658 (geneExprCor) ENSDARG00000103658	0.8734155938629068
ENSDARG00000052658 (geneExprCor) ENSDARG00000104713	0.9270854197506027
ENSDARG00000052658 (geneExprCor) ENSDARG00000104719	0.8248393871051394
ENSDARG00000052658 (geneExprCor) ENSDARG00000104732	0.8826533615400186
ENSDARG00000052658 (geneExprCor) ENSDARG00000105643	0.8056582996275836
ENSDARG00000052658 (geneExprCor) ENSDARG00000105693	0.9122731286832014
ENSDARG00000052658 (geneExprCor) ENSDARG00000117407	0.8321642977179047
ENSDARG00000052779 (geneExprCor) ENSDARG00000053761	0.9378463854773774
ENSDARG00000052779 (geneExprCor) ENSDARG00000054160	0.8551529502994207
ENSDARG00000052779 (geneExprCor) ENSDARG00000054827	0.8963384027868732
ENSDARG00000052779 (geneExprCor) ENSDARG00000054879	0.8314242361161432
ENSDARG00000052779 (geneExprCor) ENSDARG00000055504	0.8321951084280088
ENSDARG00000052779 (geneExprCor) ENSDARG00000055644	0.8692123201397448
ENSDARG00000052779 (geneExprCor) ENSDARG00000062788	0.9119638711424161
ENSDARG00000052779 (geneExprCor) ENSDARG00000068374	0.830738709795774
ENSDARG00000052779 (geneExprCor) ENSDARG00000068951	0.9133835251705508
ENSDARG00000052779 (geneExprCor) ENSDARG00000069381	0.8494294142373039
ENSDARG00000052779 (geneExprCor) ENSDARG00000069566	0.9276633853728465
ENSDARG00000052779 (geneExprCor) ENSDARG00000070041	0.9332583061902481
ENSDARG00000052779 (geneExprCor) ENSDARG00000070331	0.8956630302497349
ENSDARG00000052779 (geneExprCor) ENSDARG00000070480	0.8798372900119811
ENSDARG00000052779 (geneExprCor) ENSDARG00000071014	0.8999547346118804
ENSDARG00000052779 (geneExprCor) ENSDARG00000071555	0.8407849593865285
ENSDARG00000052779 (geneExprCor) ENSDARG00000073970	0.8139594530678853
ENSDARG00000052779 (geneExprCor) ENSDARG00000074150	0.9451768805978618
ENSDARG00000052779 (geneExprCor) ENSDARG00000074378	0.8224951480187768
ENSDARG00000052779 (geneExprCor) ENSDARG00000074390	0.877041940533411
ENSDARG00000052779 (geneExprCor) ENSDARG00000076196	0.8703388644919242
ENSDARG00000052779 (geneExprCor) ENSDARG00000076386	0.8540060991204638
ENSDARG00000052779 (geneExprCor) ENSDARG00000077982	0.8841230719392369
ENSDARG00000052779 (geneExprCor) ENSDARG00000078093	0.9398697818657914
ENSDARG00000052779 (geneExprCor) ENSDARG00000079227	0.9538873859031233
ENSDARG00000052779 (geneExprCor) ENSDARG00000079332	0.9287808269471751
ENSDARG00000052779 (geneExprCor) ENSDARG00000086881	0.835943043915111
ENSDARG00000052779 (geneExprCor) ENSDARG00000088234	0.9119459754350973
ENSDARG00000052779 (geneExprCor) ENSDARG00000088439	0.8071260097402073
ENSDARG00000052779 (geneExprCor) ENSDARG00000088641	0.8678309906185295
ENSDARG00000052779 (geneExprCor) ENSDARG00000091757	0.8850786604020843
ENSDARG00000052779 (geneExprCor) ENSDARG00000092778	0.9097340719809384
ENSDARG00000052779 (geneExprCor) ENSDARG00000093082	0.8729397395312423
ENSDARG00000052779 (geneExprCor) ENSDARG00000093186	0.8773572808121246
ENSDARG00000052779 (geneExprCor) ENSDARG00000093347	0.9199281383511514
ENSDARG00000052779 (geneExprCor) ENSDARG00000093494	0.8869975081218888
ENSDARG00000052779 (geneExprCor) ENSDARG00000093750	0.8805024855785638
ENSDARG00000052779 (geneExprCor) ENSDARG00000093936	0.9451986568762363
ENSDARG00000052779 (geneExprCor) ENSDARG00000094345	0.858982360480106
ENSDARG00000052779 (geneExprCor) ENSDARG00000094511	0.8959144563472945
ENSDARG00000052779 (geneExprCor) ENSDARG00000094678	0.9155795198806239
ENSDARG00000052779 (geneExprCor) ENSDARG00000095409	0.852446946555395
ENSDARG00000052779 (geneExprCor) ENSDARG00000095475	0.8952567858109112
ENSDARG00000052779 (geneExprCor) ENSDARG00000096874	0.9310980172837516
ENSDARG00000052779 (geneExprCor) ENSDARG00000097157	0.9679314369697442
ENSDARG00000052779 (geneExprCor) ENSDARG00000098256	0.9189445403572787
ENSDARG00000052779 (geneExprCor) ENSDARG00000098387	0.860248189816676
ENSDARG00000052779 (geneExprCor) ENSDARG00000098761	0.9132171309500987
ENSDARG00000052779 (geneExprCor) ENSDARG00000099195	0.9119803231537817
ENSDARG00000052779 (geneExprCor) ENSDARG00000099448	0.9083317095343111
ENSDARG00000052779 (geneExprCor) ENSDARG00000099803	0.8750123927330326
ENSDARG00000052779 (geneExprCor) ENSDARG00000099923	0.836538933341349
ENSDARG00000052779 (geneExprCor) ENSDARG00000100106	0.9735589380138404
ENSDARG00000052779 (geneExprCor) ENSDARG00000100185	0.8940295548525159
ENSDARG00000052779 (geneExprCor) ENSDARG00000100515	0.8106745669326505
ENSDARG00000052779 (geneExprCor) ENSDARG00000101126	0.8204650790199208
ENSDARG00000052779 (geneExprCor) ENSDARG00000101637	0.8755510476616526
ENSDARG00000052779 (geneExprCor) ENSDARG00000102798	0.8970157793494834
ENSDARG00000052779 (geneExprCor) ENSDARG00000103199	0.9833746840618229
ENSDARG00000052779 (geneExprCor) ENSDARG00000103485	0.8719143344728023
ENSDARG00000052779 (geneExprCor) ENSDARG00000103720	0.9084702683835083
ENSDARG00000052779 (geneExprCor) ENSDARG00000103846	0.8374202017174102
ENSDARG00000052779 (geneExprCor) ENSDARG00000103979	0.8725938118124449
ENSDARG00000052779 (geneExprCor) ENSDARG00000104398	0.8567024396725333
ENSDARG00000052779 (geneExprCor) ENSDARG00000104773	0.8956449974977075
ENSDARG00000052779 (geneExprCor) ENSDARG00000105731	0.9788870004487843
ENSDARG00000052779 (geneExprCor) ENSDARG00000109240	0.862551423799149
ENSDARG00000052779 (geneExprCor) ENSDARG00000113076	0.9733469053085105
ENSDARG00000052779 (geneExprCor) ENSDARG00000117266	0.9119436278753907
ENSDARG00000052783 (geneExprCor) ENSDARG00000055080	0.8143801027983301
ENSDARG00000052783 (geneExprCor) ENSDARG00000055752	0.9301116248479574
ENSDARG00000052783 (geneExprCor) ENSDARG00000058302	0.8356108387638462
ENSDARG00000052783 (geneExprCor) ENSDARG00000069006	0.8167354609686855
ENSDARG00000052783 (geneExprCor) ENSDARG00000074508	0.8631785287100633
ENSDARG00000052783 (geneExprCor) ENSDARG00000076844	0.8308945654013951
ENSDARG00000052783 (geneExprCor) ENSDARG00000077799	0.9303206278393605
ENSDARG00000052783 (geneExprCor) ENSDARG00000093687	0.8151744952526933
ENSDARG00000052783 (geneExprCor) ENSDARG00000094879	0.854686156514764
ENSDARG00000052783 (geneExprCor) ENSDARG00000095046	0.8094008276015751
ENSDARG00000052783 (geneExprCor) ENSDARG00000097706	0.9007615031339063
ENSDARG00000052783 (geneExprCor) ENSDARG00000098108	0.8860794995195531
ENSDARG00000052783 (geneExprCor) ENSDARG00000100020	0.9207173921870537
ENSDARG00000052783 (geneExprCor) ENSDARG00000100270	0.8878180051747631
ENSDARG00000052783 (geneExprCor) ENSDARG00000100515	0.8336685801207852
ENSDARG00000052783 (geneExprCor) ENSDARG00000101040	0.8312557851520932
ENSDARG00000052783 (geneExprCor) ENSDARG00000102138	0.9233405403589503
ENSDARG00000052783 (geneExprCor) ENSDARG00000114704	0.870672905914002
ENSDARG00000052859 (geneExprCor) ENSDARG00000054848	0.8767508457764331
ENSDARG00000052859 (geneExprCor) ENSDARG00000056767	0.8048152561322302
ENSDARG00000052859 (geneExprCor) ENSDARG00000057408	0.9142857667280538
ENSDARG00000052859 (geneExprCor) ENSDARG00000058543	0.8138613100219283
ENSDARG00000052859 (geneExprCor) ENSDARG00000059841	0.9413683025406918
ENSDARG00000052859 (geneExprCor) ENSDARG00000060340	0.8193173175837736
ENSDARG00000052859 (geneExprCor) ENSDARG00000067567	0.9095595683560593
ENSDARG00000052859 (geneExprCor) ENSDARG00000070717	0.8305639116125763
ENSDARG00000052859 (geneExprCor) ENSDARG00000074526	0.8141773780310516
ENSDARG00000052859 (geneExprCor) ENSDARG00000074635	0.8635591313608968
ENSDARG00000052859 (geneExprCor) ENSDARG00000075048	0.8206541765803463
ENSDARG00000052859 (geneExprCor) ENSDARG00000075837	0.8292269848539521
ENSDARG00000052859 (geneExprCor) ENSDARG00000078694	0.9143402945105802
ENSDARG00000052859 (geneExprCor) ENSDARG00000079059	0.9348459486861171
ENSDARG00000052859 (geneExprCor) ENSDARG00000079939	0.8530599614416473
ENSDARG00000052859 (geneExprCor) ENSDARG00000087440	0.822993518210916
ENSDARG00000052859 (geneExprCor) ENSDARG00000087911	0.8814000717311479
ENSDARG00000052859 (geneExprCor) ENSDARG00000088377	0.9173639984387192
ENSDARG00000052859 (geneExprCor) ENSDARG00000090833	0.8918808186003484
ENSDARG00000052859 (geneExprCor) ENSDARG00000094198	0.8277474163028496
ENSDARG00000052859 (geneExprCor) ENSDARG00000096031	0.8426966140317439
ENSDARG00000052859 (geneExprCor) ENSDARG00000098258	0.9368516041764172
ENSDARG00000052859 (geneExprCor) ENSDARG00000099186	0.8214136891942125
ENSDARG00000052859 (geneExprCor) ENSDARG00000099555	0.8822469831880746
ENSDARG00000052859 (geneExprCor) ENSDARG00000099742	0.9017758443424566
ENSDARG00000052859 (geneExprCor) ENSDARG00000101322	0.8162066651914693
ENSDARG00000052859 (geneExprCor) ENSDARG00000101778	0.833385638485484
ENSDARG00000052859 (geneExprCor) ENSDARG00000101849	0.8060997115515356
ENSDARG00000052859 (geneExprCor) ENSDARG00000103428	0.8270659749150877
ENSDARG00000052859 (geneExprCor) ENSDARG00000103435	0.895124347093281
ENSDARG00000052859 (geneExprCor) ENSDARG00000103658	0.9014763869977339
ENSDARG00000052859 (geneExprCor) ENSDARG00000104225	0.8196363491424744
ENSDARG00000052859 (geneExprCor) ENSDARG00000104713	0.8908778401063575
ENSDARG00000052859 (geneExprCor) ENSDARG00000104719	0.8465031193416068
ENSDARG00000052859 (geneExprCor) ENSDARG00000104732	0.8783353814198115
ENSDARG00000052859 (geneExprCor) ENSDARG00000105209	0.8116345633378923
ENSDARG00000052859 (geneExprCor) ENSDARG00000105643	0.832838732785455
ENSDARG00000052859 (geneExprCor) ENSDARG00000105693	0.8849146078673938
ENSDARG00000052859 (geneExprCor) ENSDARG00000116122	0.8789108404400099
ENSDARG00000052859 (geneExprCor) ENSDARG00000117407	0.8643517889102088
ENSDARG00000052859 (geneExprCor) ENSDARG00000117450	0.8477640470104761
ENSDARG00000053091 (geneExprCor) ENSDARG00000055172	0.8310428797704541
ENSDARG00000053091 (geneExprCor) ENSDARG00000056511	0.8601474160162809
ENSDARG00000053091 (geneExprCor) ENSDARG00000056767	0.8229989033874978
ENSDARG00000053091 (geneExprCor) ENSDARG00000057408	0.8916507097099339
ENSDARG00000053091 (geneExprCor) ENSDARG00000058285	0.9218405203796968
ENSDARG00000053091 (geneExprCor) ENSDARG00000058543	0.8018408221374542
ENSDARG00000053091 (geneExprCor) ENSDARG00000059054	0.9037304778900815
ENSDARG00000053091 (geneExprCor) ENSDARG00000059610	0.8350295680035001
ENSDARG00000053091 (geneExprCor) ENSDARG00000060340	0.8456179407069081
ENSDARG00000053091 (geneExprCor) ENSDARG00000060609	0.8904629680689782
ENSDARG00000053091 (geneExprCor) ENSDARG00000061682	0.9087120079517533
ENSDARG00000053091 (geneExprCor) ENSDARG00000062054	0.8585474676501622
ENSDARG00000053091 (geneExprCor) ENSDARG00000063297	0.8965340106821773
ENSDARG00000053091 (geneExprCor) ENSDARG00000063509	0.8588036888287393
ENSDARG00000053091 (geneExprCor) ENSDARG00000069185	0.8660467644485148
ENSDARG00000053091 (geneExprCor) ENSDARG00000069946	0.8895774000994415
ENSDARG00000053091 (geneExprCor) ENSDARG00000074168	0.918994283486144
ENSDARG00000053091 (geneExprCor) ENSDARG00000074526	0.9158337817484559
ENSDARG00000053091 (geneExprCor) ENSDARG00000074635	0.8478401503010304
ENSDARG00000053091 (geneExprCor) ENSDARG00000075676	0.9275366088993511
ENSDARG00000053091 (geneExprCor) ENSDARG00000076945	0.9173841963257003
ENSDARG00000053091 (geneExprCor) ENSDARG00000077264	0.8908114899268271
ENSDARG00000053091 (geneExprCor) ENSDARG00000078108	0.8730037189113072
ENSDARG00000053091 (geneExprCor) ENSDARG00000079059	0.8340040338071986
ENSDARG00000053091 (geneExprCor) ENSDARG00000087440	0.904418606291835
ENSDARG00000053091 (geneExprCor) ENSDARG00000087911	0.8068523535492377
ENSDARG00000053091 (geneExprCor) ENSDARG00000090337	0.8827484313017109
ENSDARG00000053091 (geneExprCor) ENSDARG00000090969	0.9322393598725296
ENSDARG00000053091 (geneExprCor) ENSDARG00000091260	0.9054330292881391
ENSDARG00000053091 (geneExprCor) ENSDARG00000091792	0.8169525286782395
ENSDARG00000053091 (geneExprCor) ENSDARG00000091801	0.8177153041529532
ENSDARG00000053091 (geneExprCor) ENSDARG00000094198	0.866670737696725
ENSDARG00000053091 (geneExprCor) ENSDARG00000094460	0.8611049142159226
ENSDARG00000053091 (geneExprCor) ENSDARG00000094792	0.8284845735667433
ENSDARG00000053091 (geneExprCor) ENSDARG00000096031	0.8751261501054083
ENSDARG00000053091 (geneExprCor) ENSDARG00000097826	0.9762034806775032
ENSDARG00000053091 (geneExprCor) ENSDARG00000098258	0.8012752663420198
ENSDARG00000053091 (geneExprCor) ENSDARG00000098375	0.9207522879788352
ENSDARG00000053091 (geneExprCor) ENSDARG00000099186	0.8999969762283972
ENSDARG00000053091 (geneExprCor) ENSDARG00000099555	0.8759008705528678
ENSDARG00000053091 (geneExprCor) ENSDARG00000099954	0.8277951447096361
ENSDARG00000053091 (geneExprCor) ENSDARG00000100826	0.8575210159704644
ENSDARG00000053091 (geneExprCor) ENSDARG00000101849	0.9485037428186404
ENSDARG00000053091 (geneExprCor) ENSDARG00000103295	0.934316244545057
ENSDARG00000053091 (geneExprCor) ENSDARG00000103428	0.8912751009178622
ENSDARG00000053091 (geneExprCor) ENSDARG00000103435	0.8626728439208589
ENSDARG00000053091 (geneExprCor) ENSDARG00000103459	0.8425602741070919
ENSDARG00000053091 (geneExprCor) ENSDARG00000105341	0.8739629953971405
ENSDARG00000053091 (geneExprCor) ENSDARG00000105590	0.9120947669622402
ENSDARG00000053091 (geneExprCor) ENSDARG00000105643	0.8498570752562352
ENSDARG00000053091 (geneExprCor) ENSDARG00000117450	0.8348052393089107
ENSDARG00000053091 (geneExprCor) ENSDARG00000117485	0.9397971172468947
ENSDARG00000053761 (geneExprCor) ENSDARG00000054160	0.9608418091782471
ENSDARG00000053761 (geneExprCor) ENSDARG00000054746	0.8013135380163023
ENSDARG00000053761 (geneExprCor) ENSDARG00000054827	0.8903394713523277
ENSDARG00000053761 (geneExprCor) ENSDARG00000055644	0.8567209198141843
ENSDARG00000053761 (geneExprCor) ENSDARG00000055752	0.8075888434005938
ENSDARG00000053761 (geneExprCor) ENSDARG00000057652	0.8276339150973442
ENSDARG00000053761 (geneExprCor) ENSDARG00000062788	0.9426748435779976
ENSDARG00000053761 (geneExprCor) ENSDARG00000068951	0.931434401176899
ENSDARG00000053761 (geneExprCor) ENSDARG00000069566	0.8153245726111
ENSDARG00000053761 (geneExprCor) ENSDARG00000070041	0.935378234827797
ENSDARG00000053761 (geneExprCor) ENSDARG00000070331	0.8107901416281517
ENSDARG00000053761 (geneExprCor) ENSDARG00000071014	0.9153178934654529
ENSDARG00000053761 (geneExprCor) ENSDARG00000073970	0.8738656820238021
ENSDARG00000053761 (geneExprCor) ENSDARG00000074150	0.8742970191303581
ENSDARG00000053761 (geneExprCor) ENSDARG00000074378	0.8295159100892008
ENSDARG00000053761 (geneExprCor) ENSDARG00000074390	0.8193326473304898
ENSDARG00000053761 (geneExprCor) ENSDARG00000074490	0.8050391360791362
ENSDARG00000053761 (geneExprCor) ENSDARG00000076386	0.8229562519344876
ENSDARG00000053761 (geneExprCor) ENSDARG00000076844	0.8382123056259903
ENSDARG00000053761 (geneExprCor) ENSDARG00000077060	0.8158901473500395
ENSDARG00000053761 (geneExprCor) ENSDARG00000077982	0.8796362126307294
ENSDARG00000053761 (geneExprCor) ENSDARG00000078093	0.8916496094064678
ENSDARG00000053761 (geneExprCor) ENSDARG00000079227	0.9572606554344589
ENSDARG00000053761 (geneExprCor) ENSDARG00000079332	0.8333735031165098
ENSDARG00000053761 (geneExprCor) ENSDARG00000086881	0.8504624302813353
ENSDARG00000053761 (geneExprCor) ENSDARG00000088234	0.8533965834276788
ENSDARG00000053761 (geneExprCor) ENSDARG00000091757	0.8360565669440111
